concept_id,English,Ekegusii,source
106098,"“‘If a man takes a wife and her mother, it is wickedness. They shall be burned with fire, both he and they, that there may be no wickedness among you.","Onye omonto okonyuoma omokungu aire na ng’ina biara abasang’ananie, obwo nobonyaka obobe. Omosacha oria amo nabakungu baria babere basambwe n’omorero bakwe, erinde obonyaka buna obwo tiboba ase egati yaino.",Trilingual-Bible
138851,Kisii people,Omobasokano Kisii,ENG-EKE
123292,"He said to me, “Son of man, do you see what they do? Even the great abominations that the house of Israel commit here, that I should go far off from my sanctuary? But you will again see yet other great abominations.”","Naende Omonene akamboria, “Aye Mwanyabaanto, Inee, kwarorire egento Abaisraeli bagokora? Nigo bagokora ebibe ebinge bi’okogechia aase aiga, na bagonseria gochia aare korwa Aase ane Aachenu. Korende norore okogechia okonene kobua okwo.”",Trilingual-Bible
109875,"At midnight, the man was startled and turned himself; and behold, a woman lay at his feet.","Na kobwabeire botuko gati, Boazi agataboboka. Ani! Omokungu naraire magoro aye maate.",Trilingual-Bible
106250,"You shall sow the eighth year, and eat of the fruits from the old store until the ninth year. Until its fruits come in, you shall eat the old store.","Ekero morabusure chindagera ase emegondo yaino ase omwaka o gatano na gatato mogenderere koria endagera eria enkoro, goika endagera y’omwaka o kianda egeswe.",Trilingual-Bible
145864,Omosasa O' Kegancha. Descendants live everywhere. Mwanyagetinge.com/2010,Omosasa O' Kegancha. Oteneine korwa kare kare. Mwanyagetinge.com/2010,ENG-EKE
134861,"Their descendants are cursed. For the barren woman who is undefiled is happy, she who has not conceived in transgression. She will have fruit when God examines souls.",Abanto b’oroiboro rwaye mbaragererigwe. Nasesenirie omokungu omogomba oyotana gokora obotomani oyio nanyore engeria ekero Nyasae agocha kogambia chinkoro chia Mwanyabaanto.,ENG-EKE
119472,"Even in laughter the heart may be sorrowful, and mirth may end in heaviness.","Nonya omonto ogoseka, enkoro yaye nabo eranyaare koba nomoichano, na omoerio bw’omogooko oyio nobororo.",Trilingual-Bible
124710,"At the end of years they will join themselves together; and the daughter of the king of the south will come to the king of the north to make an agreement, but she will not retain the strength of her arm. He will also not stand, nor will his arm; but she will be given up, with those who brought her, and he who became the father of her, and he who strengthened her in those times.","Nyuma y’emiaka etari meke, omorwoti o Irianyi nakore okobwatana nomorwoti o sugusu. Omorwoti o Irianyi nasokie omoiseke oye ase omorwoti o sugusu ase ogokora okobwatana. Omokungu oyio takogenderera koba nokobua okwo araegwe, na omorwoti oria o sugusu takogenderera koba nokobua kwaye. Omokungu oria narusigweo aitwe, ere amo nabwo bamorentete, oyo omoiborete na oria omoete okobua ase engaki eria.",Trilingual-Bible
129387,"But this happened so that the word may be fulfilled which was written in their law, ‘They hated me without a cause.’",Korende igo riikerane ring’ana eriarigetwe ase amachiiko abo: Nigo bangechete bosa.,Trilingual-Bible
125064,"Hear this word that Yahweh has spoken against you, children of Israel, against the whole family which I brought up out of the land of Egypt, saying:","Inwe Abaisraeli, tegerera moigwe amang’ana ay’Omonene akwanire igoro yaino, ee, igoro y’egesaku eke gionsi arusetie korwa ase ense ya Misiri:",Trilingual-Bible
103628,"Leah said to her, “Is it a small matter that you have taken away my husband? Would you take away my son’s mandrakes, also?” Rachel said, “Therefore he will lie with you tonight for your son’s mandrakes.”","Erio Raeli agasaba Lea amwatanere amasooni ng’ombe y’omwana oye, korende Lea akamoiraneria: “Inee! Nering’ana rike kwang’urire omosacha one, na bono korigetie koira amasooni ng’ombe ay’omwana one boigo?” Raeli akamoiraneria: “Reero nache araare naye, korang’e amasooni ng’ombe y’omwana oo.”",Trilingual-Bible
130519,"Putting to sea from there, we sailed under the lee of Cyprus, because the winds were contrary.","Korwa agwo tokagenda ase enyancha, togakengana ase egesinka gekorokwa Kuporo, ekiagera chimbeo chiarenge korua bosio.",Trilingual-Bible
107535,"Of the tribe of the children of Simeon, Shemuel the son of Ammihud.","Korwa ase egesaku gia Simioni, Semueli, mosinto bw’Amihudi.",Trilingual-Bible
111062,"Then she said, “Please let the king remember Yahweh your God, that the avenger of blood destroy not any more, lest they destroy my son.” He said, “As Yahweh lives, not one hair of your son shall fall to the earth.”","Erio omokungu oria agateeba, “Aye omorwoti, koranche oinyore Omonene, Nyasae oo, erinde omorusia egesiomba ki’amanyinga tamenta gosaria na goita omwana one.” Akamoiraneria, “Ekeene, buna Omonene are moyo, nonya nagatukia akamo k’omwana oo tigakogwa inse.”",Trilingual-Bible
115988,You have reproached me ten times. You aren’t ashamed that you attack me.,Mwabeire mogonchecheria ara ikomi. Inee! Timori korora obosooku gonkorera bobe iga?,Trilingual-Bible
141173,"However, the landowner continued to work hard to improve the lives of his people, and he encouraged them to support each other.","Bono omogaka oyo okung'untire endagera yaye yonsi pi, na koyea abaamate kobeka mboto",ENG-EKE
103796,"Then Jacob said to his household, and to all who were with him, “Put away the foreign gods that are among you, purify yourselves, and change your garments.","Erio Yakobo agateebia abanto baye amo naabwo bonsi baarenge komo: “Rusia emegwekano y’ebinyasae ebigeni b’ebisaku, ebi mobwate ase egati yaino, mwesibie inwe abanyene, moonchorerie chianga chiaino.",Trilingual-Bible
107080,"They turned and went up by the way of Bashan. Og the king of Bashan went out against them, he and all his people, to battle at Edrei.","Abaisraeli bakairana, bagaetera ase enchera yarenge kogeenda Basani. Ogi, omorwoti o Basani, agacha amo nabarwani baye korwania Abaisraeli agwo Edirei.",Trilingual-Bible
128333,"Were there none found who returned to give glory to God, except this foreigner?”","Onde tanyorekanete oiranete komotogia Nyasae, otatiga omogeni oyo?”",Trilingual-Bible
125908,"Blessed are the merciful, for they shall obtain mercy.","Mbasesenirie abakororera abande amaabera, ekiagera barabwo ’nabarorerwe amaabera.",Trilingual-Bible
123629,"It shall be, when they ask you, ‘Why do you sigh?’ that you shall say, ‘Because of the news, for it comes! Every heart will melt, all hands will be feeble, every spirit will faint, and all knees will be weak as water. Behold, it comes, and it shall be done, says the Lord Yahweh.’”","Ekero barakoborie: Nase ki oichaanete iga? Obairanerie, obateebie: N’ase engencho y’amang’ana amabe agochia gocha. Ekero araache, kera omonto nairianyeke ase enkoro yaye, na amaboko y’ abanto bonsi naborwe chinguru; kera omonto nakwe omoyo, na amaru y’ abanto bonsi nororobe abe buna amaache. Naama! Amabe ayio ngocha are, goika aikeranigwe. Nabo Omonene ateebire.”",Trilingual-Bible
146744,"4. Surely he himself bore our griefs and carried our sorrows; yet we esteemed him stricken, smitten by God, and afflicted.",17. Nenchera y'omorembe tibayemanyeti.,ENG-EKE
130063,"and by him everyone who believes is justified from all things, from which you could not be justified by the law of Moses.",na asere kera oyomwegenire nigo akobarerwa oboronge ase amang’ana aria atakonyarekana kobarerwa oboronge ase amachiiko a Musa.,Trilingual-Bible
132197,"But he who does wrong will receive again for the wrong that he has done, and there is no partiality.","Naki oyorakore bobe, nigo araakanwe obobe bwaye obo akorire, na gwanchereria tikoiyo.",Trilingual-Bible
131865,"even as he chose us in him before the foundation of the world, that we would be holy and without defect before him in love,","buna atochoorete ase ere ritang’ani ense etarabekwa oboroso, erinde tobe abachenu, totari na komocha ase obosio bwaye.",Trilingual-Bible
132957,"But if you show partiality, you commit sin, being convicted by the law as transgressors.","Korende onye more mogwanchereria abanto, mwakorire ebibe, na mwaenekigwe namachiiko ng’a nabasaria more.",Trilingual-Bible
112042,"So they divided the land between them to pass throughout it. Ahab went one way by himself, and Obadiah went another way by himself.","Erio bagaatanana ense eria ase egati yabo, bayetaare. Ahabu akagenda ensemo eyemo ere bweka, na Obadia ensemo ende ere bweka.",Trilingual-Bible
141727,[Ed.: This translation is incomplete. Can you speak Ekegusii? I encourage you to consider translating CMI articles for Ekugusii readers—see CMI Translation Guidelines.],"Ebimanyererio mbireo nga,krwa omochakano bwe orogendo rwa abakristo, Okobokigwa gwa kristo ngwatumegete gosomia keria abaorokigwa baye baraetere ase okobokigwa. Ase 1 Abathesaloniki 4:13–18, Paulo nkorwa are ekemanyererio igoro yo okobokigwa; Ntwegenete nga yeso nakwete naboigo akaboka naende naboigo ntwegenete nga nyasae narente na yeso baria bakwete amo nere. Igo okobokigwa kwa yeso nkoba kore engencho yo okobokigwa kwa abakeresto ekero arache. Ase abaibiribi Philippians 3:20–21, nkomanya tore nga okobokigwa kwe emebere yaito nebe buna oria o yeso kristo.",ENG-EKE
145786,"Long ago, Oganchogu went to visit his father Egucha who lived in Ogembo. Later, he also went to talk to Okang'ubo, a very wealthy man who owned many cows. His homestead was beautiful, and his cows were numerous and he had many herdsmen.","Abwo kare kare, Oganchogu narenge ase engegu y' oroche rwe Egucha aaria Ogembo. Abwo mbarabare, nigo arenge kogamba n' Okang'ubo, oyio ocheng'enaine amache igoro. Ase engaki eye, oroche oro nigo rwarenge orosinini na ndwarenge n' mache mange.",ENG-EKE
115087,"Also I shook out my lap, and said, “So may God shake out every man from his house, and from his labor, that doesn’t perform this promise; even may he be shaken out and emptied like this.” All the assembly said, “Amen,” and praised Yahweh. The people did according to this promise.","Erio ngasamunsa omoringo bw’omwambaro one, ngateba, “Naboigo kera oyomo oyotaikerania eira yaye, Nyasae amosamunse korwa ase abanto b’enyomba yaye, na korwa ase ebinto babwate. Ee, asamunswe abe bosa.” Omoganda bwonsi okairaneria, ogateba, “Amina,” na bakamotogia Omonene. Abanto baria bagakora buna bariete eira ng’a mbakore.",Trilingual-Bible
145598,"However, some things happened repeatedly and remained a concern, causing great hardship and bringing sorrow to the people. Other things were discovered, leading to investigations to find out what was happening.","Bono ebimeri ao ao bikaba mbiri komera na koama ase eng’encho mbiare konyora omogaso erinde obimente chinguru biame ase botoereru. Ebimeri ebinge bigakwa, goikera egeateko gi' enchara gekarorekana koba ang’e.",ENG-EKE
119920,The bloodthirsty hate a man of integrity; and they seek the life of the upright.,"Abanto bare nerang’o y’ogoitera amanyinga nigo bakogecha oyo otari na komocha, korende abare ne chinkoro chindonge nigo bakomorenda.",Trilingual-Bible
142615,Ephesians 1:22,"1. Naboigo ekero twabareirwe oboronge bokorwa as'okwegena, tiga tobe nomorembe ase Nyasaye, as'enchera y'Omonene oito Yesu Kristo;",ENG-EKE
128901,"Don’t marvel at this, for the hour comes in which all who are in the tombs will hear his voice","Timokumia ase aya! Naki ensa ngocha ere, ekero abanto bonsi bare ase chimbeera ime baraigwe eriogi riaye,",Trilingual-Bible
107723,"But Yahweh has taken you, and brought you out of the iron furnace, out of Egypt, to be to him a people of inheritance, as it is today.","Korende inwe Omonene obarusirie ase eriiko ri’ebioma rigosamba, nario Misiri, erinde mobe abanto baye ere omonyene buna more goika reero iga.",Trilingual-Bible
110190,"It came to pass that as soon as he had finished offering the burnt offering, behold, Samuel came; and Saul went out to meet him, that he might greet him.","Erio agwo ekero akoorire korua ekeng’wanso keria, Samweli agacha. Saulo akagenda komoorotota na komokwania.",Trilingual-Bible
101064,Always wear a helmet when riding a bodaboda - it saves lives!,Kera engaki beka ehofia eri egokorende ekero kiomobasekano korinete epigipigi - ngokonya ere obogima!,PSA
125498,"From beyond the rivers of Cush, my worshipers, even the daughter of my dispersed people, will bring my offering.","Nonya nkorwa ng’umbu ye chindooche chi’Ethiopia abanto baane abwo bagonsasiima, abwo basiareretwe, mbandetere ebing’wanso.",Trilingual-Bible
127348,"They took him, killed him, and cast him out of the vineyard.","Bakamobwata, bakamoita agakwa, bakaimokia omobere oye bakayotuguta isiko korwa ase omogondo bw’emesabibu.",Trilingual-Bible
124307,"“‘The Lord Yahweh says: “Enough, you princes of Israel! Remove violence and plunder, and execute justice and righteousness! Stop dispossessing my people!” says the Lord Yahweh.","“Aya naro Omonene agoteeba: Inwe abagaambi b’Abaisraeli, amabe ayio mwakorire aisanire. Motige kegima ogokora okobe na okourereria; monache ebiina bi’ekeene na oboronge; timoseria abanto bane korwa ase chinka chiabo. Nabo Omonene ateebire.",Trilingual-Bible
145947,1 Peter 3:18,I Petero 3:18,ENG-EKE
111836,"because they have forsaken me, and have worshiped Ashtoreth the goddess of the Sidonians, Chemosh the god of Moab, and Milcom the god of the children of Ammon. They have not walked in my ways, to do that which is right in my eyes, and to keep my statutes and my ordinances, as David his father did.","Aya nigo arakoreke, ekiagera bantigire na basasimire Asitaroti, enyasae enkuungu y’Abasidoni, na Kemosi, enyasae y’Abamoabu, na Milikomu, enyasae y’Abaamoni, gose tibabwateti chinchera chiane na tibakorete ayare amaronge ase obosio bwane ase okorenda emeroberio yane echiikire na amachiiko aane, buna Daudi ise akorete.",Trilingual-Bible
